id,can_smiles,T,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
1101002,CCCCCCCCCNC(N)=O,107.3,0.0,0.0,0.0,3.156,0.0,0.0,0.0,0.0,0.5,1.8,0.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949,8.721,0.0,0.0,0.0,0.0,2.431,0.527,4.636,0.316,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.545,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101004,CCCCCCCCCCNC(N)=O,112.3,0.0,0.0,0.0,3.248,0.0,0.0,0.0,0.0,0.339,2.0,0.193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076,8.785,0.0,0.0,0.0,0.0,2.165,0.34,4.696,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101005,CCCCCCCCCCNC(N)=O,112.3,0.0,0.0,0.0,3.337,0.0,0.0,0.0,0.0,0.35,2.0,0.197,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116,8.929,0.0,0.0,0.0,0.0,2.625,0.336,4.696,0.19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101007,CCCCCCCCCCCNC(N)=O,112.60000000000002,0.0,0.0,0.0,3.382,0.0,0.0,0.0,0.0,0.403,1.8,0.214,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094,8.82,0.0,0.0,0.0,0.0,2.244,0.442,4.636,0.271,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101008,CCCCCCCCCCCCNC(N)=O,106.2,0.0,0.0,0.0,3.371,0.0,0.0,0.0,0.0,0.305,2.0,0.157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299,9.206,0.0,0.0,0.0,0.0,1.831,0.252,4.829,0.142,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101009,CCCCCCCCCCCCNC(N)=O,106.2,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.311,2.0,0.176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238,9.052,0.0,0.0,0.0,0.0,2.645,0.286,4.5,0.126,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101010,CCCCCCCCCCCCCNC(N)=O,111.60000000000002,0.0,0.0,0.0,3.381,0.0,0.0,0.0,0.0,0.299,2.0,0.158,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,9.123,0.0,0.0,0.0,0.0,2.523,0.283,4.696,0.163,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101011,CCCCCCCCCCCCCNC(N)=O,111.60000000000002,0.0,0.0,0.0,3.462,0.0,0.0,0.0,0.0,0.285,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284,9.226,0.0,0.0,0.0,0.0,2.749,0.274,4.696,0.122,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101012,CCCCCCCCCCCCCNC(N)=O,111.60000000000002,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.264,2.0,0.146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278,9.135,0.0,0.0,0.0,0.0,2.479,0.282,4.5,0.164,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101013,CCCCCCCCCCCCCCNC(N)=O,114.39999999999998,0.0,0.0,0.0,3.445,0.0,0.0,0.0,0.0,0.329,2.0,0.178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256,9.039,0.0,0.0,0.0,0.0,1.799,0.366,4.696,0.225,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101014,CCCCCCCCCCCCCCNC(N)=O,114.39999999999998,0.0,0.0,0.0,3.457,0.0,0.0,0.0,0.0,0.242,2.0,0.134,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.295,9.133,0.0,0.0,0.0,0.0,2.325,0.25,4.636,0.154,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101132,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,99.0,0.0,0.0,0.0,3.243,0.0,0.0,0.0,0.0,0.0,0.0,3.648,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,7.571,0.0,0.0,0.0,0.0,2.451,0.0,0.0,2.442,5.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500039,NC(=O)c1ccccc1,127.0,0.0,0.0,0.0,5.394,0.0,0.0,0.0,0.0,0.415,3.0,0.415,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326,3.32,0.0,0.0,0.0,0.0,1.015,0.426,3.0,0.553,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501634,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,201.0,0.0,0.0,0.0,5.667,0.0,0.0,0.0,0.0,0.454,5.5,0.438,5.5,0.0,0.0,0.253,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.565,0.0,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501746,CCOS(=O)(=O)[O-].CCOS(=O)(=O)[O-].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].O=S(=O)([O-])[O-].[F-],177.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.674,1.0,0.863,0.69,0.0,0.0,0.224,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,5.566,0.0,0.0,0.186,7.0,2.152,1.526,4.0,1.079,3.669,0.0,0.0,0.337,4.486,0.0,0.0,0.0,0.0,0.502,7.0,2.0,1.498,1.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501822,C=C[C@]1(C)C=C2C(=O)C3=C4[C@@](C)(CC[C@@H](O)[C@]4(C)[C@@]2(O)CC1)[C@@H](O)O3,-37.5,0.0,0.0,0.0,7.643,0.0,0.0,0.0,0.0,0.0,0.0,1.464,5.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523,5.881,0.0,0.0,0.0,0.0,2.431,0.0,0.0,0.78,4.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501823,C=C[C@]1(C)C=C2C(=O)C3=C4[C@@](C)(CC[C@@H](O)[C@]4(C)[C@@]2(O)CC1)CO3,-38.5,0.0,0.0,0.0,7.851,0.0,0.0,0.0,0.0,0.0,0.0,1.228,6.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634,6.001,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.658,4.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501902,CCCCCCCCN1C(=O)c2csc(-c3scc4c3C(=O)N(CCCCCCCC)C4=O)c2C1=O,159.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.382,6.0,0.571,4.0,0.0,0.0,0.627,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868,5.0,0.0,0.0,0.0,0.0,2.692,0.161,3.0,0.156,1.333,0.0,0.0,0.174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1502389,C=CC[C@@H]1C(=O)CCC[C@H]1C12C[C@H]3C[C@@H](C1)OC(C)(O3)O2.C=CC[C@H]1C(=O)CCC[C@@H]1C12C[C@H]3C[C@@H](C1)OC(C)(O3)O2,-181.0,0.0,0.0,0.0,6.459,0.0,0.0,0.0,0.0,0.0,0.0,1.658,7.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393,6.142,0.0,0.0,0.0,0.0,2.842,0.0,0.0,0.792,4.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502616,CCCN1C[C@@H]2C[C@@]3(C)c4ccccc4N(CCC)C(=O)[C@@]23C1=O.CCCN1C[C@H]2C[C@]3(C)c4ccccc4N(CCC)C(=O)[C@]23C1=O,-171.5,0.0,0.0,0.0,6.032,0.0,0.0,0.0,0.0,0.732,7.5,0.484,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701,4.972,0.0,0.0,0.0,0.0,2.556,0.404,5.556,0.301,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502803,CC[C@@H](C)[C@H]1O[C@@H](c2c(O)c(-c3ccccc3)cn(O)c2=O)[C@H](C)C[C@@H]1C,220.15,0.0,0.0,0.0,6.123,0.0,0.0,0.0,0.0,0.248,5.0,0.988,5.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359,5.741,0.0,0.0,0.0,0.0,2.577,0.071,2.0,0.57,4.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503120,COC(=O)[C@]1(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@]2(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)CC[C@H](OC)C2)CC[C@H](OC)C1,-64.0,0.0,0.0,0.0,4.561,0.0,0.0,0.0,0.0,1.0,7.223,1.267,5.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947,6.937,0.0,0.0,0.0,0.0,2.623,0.34,4.37,0.671,4.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.648,2.288,1.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503121,COC(=O)[C@]1(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@]2(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@]3(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)CC[C@H](OC)C3)CC[C@H](OC)C2)CC[C@H](OC)C1.O.O,-38.0,0.0,0.0,0.0,4.653,0.0,0.0,0.0,0.0,1.016,6.992,1.12,4.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849,7.021,0.0,0.0,0.0,0.0,2.605,0.349,4.452,0.659,4.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775,1.945,1.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503341,C=C1CC[C@@H]2[C@H](c3ccccc3)c3c(O)c(C=O)c(O)c(C=O)c3O[C@@]2(C)CC[C@H]2[C@H]1CC2(C)C,250.0,0.0,0.0,0.0,7.325,0.0,0.0,0.0,0.0,0.0,0.0,0.834,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801,5.42,0.0,0.0,0.0,0.0,2.044,0.0,0.0,0.466,3.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503425,CC(C)CC1(C)O/C(=C\c2ccccc2)C=C1c1ccccc1,99.0,0.0,0.0,0.0,6.247,0.0,0.0,0.0,0.0,0.0,0.0,0.494,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106,4.526,0.0,0.0,0.0,0.0,2.255,0.0,0.0,0.215,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503442,CC(C)(C)[C@@H](O)C[C@@](C)(C#N)[C@@H](O)c1ccccc1.CC(C)(C)[C@H](O)C[C@](C)(C#N)[C@H](O)c1ccccc1,155.5,0.0,0.0,0.0,6.509,0.0,0.0,0.0,0.0,0.14,2.0,0.807,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,6.423,0.0,0.0,0.0,0.0,2.163,0.039,1.0,0.419,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503460,CC(C)=O.O=C1C[C@H]2C(=C3c4c2ccc(O)c4[C@@H](O)C[C@@H]3O)c2cccc(O)c21,-96.5,0.0,0.0,0.0,6.726,0.0,0.0,0.0,0.0,0.0,0.0,0.965,3.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.721,3.625,0.0,0.0,0.0,0.0,1.746,0.0,0.0,1.198,4.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503464,C[C@@]12C3=CC(=O)OCC3=C[C@@H]3OC(=O)[C@](C)(C=C[C@@H]1O)[C@@H]32,-9.5,0.0,0.0,0.0,7.897,0.0,0.0,0.0,0.0,0.0,0.0,1.454,4.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772,5.016,0.0,0.0,0.0,0.0,1.377,0.0,0.0,0.74,2.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503465,C[C@]12C[C@H](O)C[C@@]3(C)C4=CC(=O)OCC4=C[C@H](OC1=O)[C@H]23,-1.5,0.0,0.0,0.0,8.089,0.0,0.0,0.0,0.0,0.0,0.0,1.299,4.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856,5.414,0.0,0.0,0.0,0.0,2.032,0.0,0.0,1.046,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503793,C[C@@H]1CCCC[C@@]12CCCCNC2=O,119.39999999999998,0.0,0.0,0.0,7.344,0.0,0.0,0.0,0.0,0.604,7.0,0.385,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643,8.146,0.0,0.0,0.0,0.0,3.605,0.212,4.0,0.232,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503844,C=C1CC2(CC(=C)C1(C(C)=O)C(=O)OCC)c1cc(Br)ccc1-c1ccc(Br)cc12,161.5,1.0,0.242,3.0,7.602,0.0,0.0,0.0,0.0,0.0,0.0,0.71,5.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,2.444,3.755,3.273,0.0,0.0,0.0,0.0,1.702,0.0,0.0,0.512,3.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504004,CC[C@@H]1COC(=O)N1[C@@]12CCCC[C@@H]1[C@@H](c1ccccc1)C=C(C(=O)OC)O2,115.0,0.0,0.0,0.0,6.579,0.0,0.0,0.0,0.0,0.549,11.0,1.185,5.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.253,4.96,0.0,0.0,0.0,0.0,2.492,0.185,5.0,0.632,3.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504017,O[C@@]1(c2ccccc2)C2=C(c3ccccc31)[C@@](O)(c1ccccc1)c1ccccc12,246.0,0.0,0.0,0.0,7.574,0.0,0.0,0.0,0.0,0.0,0.0,0.478,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.733,2.67,0.0,0.0,0.0,0.0,1.274,0.0,0.0,0.23,2.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504097,CCC[C@@H]1CC[C@]2(C)C(=O)CC[C@]2(O)[C@H]1C(=O)c1ccccc1.CCC[C@H]1CC[C@@]2(C)C(=O)CC[C@@]2(O)[C@@H]1C(=O)c1ccccc1,132.89999999999998,0.0,0.0,0.0,6.702,0.0,0.0,0.0,0.0,0.0,0.0,0.918,6.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779,5.816,0.0,0.0,0.0,0.0,2.593,0.0,0.0,0.369,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
